epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,lambda_u,delta_par_sq_mean,delta_perp_sq_mean,alpha_mean,wBw_mean,var_logits_mean,var_logits_max,correction_abs_mean,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.2785556316375732,0.0,84714.7109375,0.0,0.0,1.9287498933537385e-22,0.0,0.0,1.635163426399231,0.012216645292937756,3.8529116505136765e-20,6.082941468107769e-20,0.0,1.3203386423836518,0.6496312022209167,1.3181735277175903,0.10053182393312454,0.10010066341110226,0.19388830661773682,0.9836956262588501,0.0,0.0,0.0,0.3361433148384094,0.9529780745506287,1.0,0.3361433148384094,0.7821782178217822,0.4157007336616516,0.9328263401985168,1.0,0.4157007336616516,0.8811881188118812,0.47629082202911377,0.9026548862457275,1.0,0.47629082202911377,0.9405940594059405,0.5158061385154724,0.8764045238494873,1.0,0.5158061385154724,0.9603960396039604
2,0.09998903417374229,1.2388774156570435,5.46142655366566e-06,84726.390625,5.46142655366566e-06,6.445957095709571e-11,1.9287498933537385e-22,2.765481073307985e-11,4.481118594412692e-05,1.6351635456085205,0.012216181494295597,3.8527656014367726e-20,6.075699760338808e-20,0.0,1.2836580694789506,0.6559536457061768,1.2814218997955322,0.09374174475669861,0.09371008420141277,0.19546891748905182,0.986522912979126,0.0,0.0,0.0,0.33772391080856323,0.9563182592391968,1.0,0.33772391080856323,0.801980198019802,0.4172813594341278,0.9381313323974609,1.0,0.4172813594341278,0.8811881188118812,0.4757639765739441,0.911406397819519,1.0,0.4757639765739441,0.9306930693069307,0.515279233455658,0.8793455958366394,1.0,0.515279233455658,0.9504950495049505
3,0.0999753280182866,1.1531487703323364,1.0933460544038098e-05,84808.671875,1.0933460544038098e-05,1.2891914191419143e-10,1.9287498933537385e-22,2.0680444856591151e-10,0.00036656082374975085,1.6351635456085205,0.01221637986600399,3.8528282862175676e-20,6.072204922250772e-20,0.0,1.2336084389209245,0.6659641861915588,1.2314977645874023,0.08371180295944214,0.08388449964520803,0.19546891748905182,0.986522912979126,0.0,0.0,0.0,0.33877766132354736,0.9611197710037231,1.0,0.33877766132354736,0.7920792079207921,0.4209694266319275,0.9411764740943909,1.0,0.4209694266319275,0.8910891089108911,0.46680715680122375,0.9243792295455933,1.0,0.46680715680122375,0.9207920792079208,0.5168598294258118,0.8919469714164734,1.0,0.5168598294258118,0.9405940594059405
4,0.09995614150494293,1.0599572658538818,1.6446629160782322e-05,85048.8046875,1.6446629160782322e-05,1.9337871287128714e-10,1.9287498933537385e-22,1.7389593098826595e-09,0.0013134960317984223,1.6351635456085205,0.012216134928166866,3.8527510611525675e-20,6.065257897575034e-20,0.0,1.189424143450529,0.6791359186172485,1.1872555017471313,0.07064322382211685,0.07081390799536469,0.1944151669740677,0.9945799708366394,1.0,0.1944151669740677,0.5544554455445545,0.3429926335811615,0.9646697640419006,1.0,0.3429926335811615,0.7821782178217822,0.42307692766189575,0.9476961493492126,1.0,0.42307692766189575,0.8910891089108911,0.46996837854385376,0.9226457476615906,1.0,0.46996837854385376,0.9108910891089109,0.5136986374855042,0.9076923131942749,1.0,0.5136986374855042,0.9405940594059405
5,0.0999314767377287,0.9596288800239563,2.2053771317587234e-05,85533.3515625,2.2053771317587234e-05,2.5783828382838285e-10,1.9287498933537385e-22,1.0391373095330891e-08,0.0032273419201374054,1.6351635456085205,0.012215714901685715,3.8526182598901616e-20,6.079888654659565e-20,0.0,1.1550545006582182,0.6907270550727844,1.1528658866882324,0.059185098856687546,0.05945560062898851,0.19283455610275269,0.9972677826881409,1.0,0.19283455610275269,0.5445544554455446,0.3461538553237915,0.969558596611023,1.0,0.3461538553237915,0.7623762376237624,0.4188619554042816,0.9547169804573059,1.0,0.4188619554042816,0.8910891089108911,0.4704952538013458,0.9294512867927551,1.0,0.4704952538013458,0.9108910891089109,0.5210748314857483,0.9059656262397766,1.0,0.5210748314857483,0.9702970297029703
6,0.09990133642141359,0.8625789284706116,2.7822105039376765e-05,86324.203125,2.7822105039376765e-05,3.2229785478547854e-10,1.9287498933537385e-22,3.9599314050065004e-08,0.006352544762194157,1.6351635456085205,0.012217773124575615,3.8532677259179864e-20,6.07094928793031e-20,0.0,1.1302747169962923,0.7007375955581665,1.128122091293335,0.04926999658346176,0.04955379352428889,0.1907270848751068,0.9972375631332397,1.0,0.1907270848751068,0.5544554455445545,0.34404635429382324,0.9739663004875183,1.0,0.34404635429382324,0.7623762376237624,0.42623814940452576,0.950556218624115,1.0,0.42623814940452576,0.900990099009901,0.4726027250289917,0.9297658801078796,1.0,0.4726027250289917,0.9306930693069307,0.5205479264259338,0.9109311699867249,1.0,0.5205479264259338,0.9603960396039604
7,0.0998657238612229,0.7826230525970459,3.3820324460975826e-05,87445.828125,3.3820324460975826e-05,3.867574257425743e-10,1.9287498933537385e-22,1.1010322964466468e-07,0.010786575265228748,1.6351635456085205,0.012218891642987728,3.853620247030602e-20,6.065495065766289e-20,0.0,1.1134078213738943,0.6970494985580444,1.1111685037612915,0.05308891087770462,0.05391081556819136,0.19230769574642181,0.9945205450057983,1.0,0.19230769574642181,0.5346534653465347,0.3498419523239136,0.9774096608161926,1.0,0.3498419523239136,0.801980198019802,0.4272918999195099,0.9469790458679199,1.0,0.4272918999195099,0.8613861386138614,0.4741833508014679,0.9322222471237183,1.0,0.4741833508014679,0.9504950495049505,0.5210748314857483,0.9160768389701843,1.0,0.5210748314857483,0.9603960396039604
8,0.09982464296247523,0.7055912613868713,4.011081546195783e-05,88894.734375,4.011081546195783e-05,4.5121699669967e-10,1.9287498933537385e-22,2.4660840836077114e-07,0.016513943672180176,1.635163426399231,0.01221477147191763,3.8523206687400985e-20,6.060564293833649e-20,0.0,1.1034613848988701,0.6954689025878906,1.1013296842575073,0.05678514018654823,0.05554027602594696,0.19336143136024475,0.9945504069328308,1.0,0.19336143136024475,0.5544554455445545,0.3461538553237915,0.9756468534469604,1.0,0.3461538553237915,0.7920792079207921,0.4272918999195099,0.954377293586731,1.0,0.4272918999195099,0.8712871287128713,0.472075879573822,0.9341517686843872,1.0,0.472075879573822,0.9306930693069307,0.5237091779708862,0.9154929518699646,1.0,0.5237091779708862,0.9603960396039604
9,0.099778098230154,0.6458647847175598,4.674014780903235e-05,90638.5,4.674014780903235e-05,5.156765676567657e-10,1.9287498933537385e-22,4.7487523602285364e-07,0.023407496511936188,1.6351635456085205,0.012218011543154716,3.853343012278426e-20,6.069342101849514e-20,0.0,1.094871720473809,0.694942057132721,1.0926923751831055,0.05842795595526695,0.05652985304939483,0.1944151669740677,0.9945799708366394,1.0,0.1944151669740677,0.5544554455445545,0.34404635429382324,0.9770290851593018,1.0,0.34404635429382324,0.7920792079207921,0.4267650246620178,0.9530864357948303,1.0,0.4267650246620178,0.8910891089108911,0.46838778257369995,0.9381327629089355,1.0,0.46838778257369995,0.9207920792079208,0.5210748314857483,0.9201213121414185,1.0,0.5210748314857483,0.9405940594059405
10,0.09972609476841367,0.5862921476364136,5.3737971029477194e-05,92629.9296875,5.3737971029477194e-05,5.801361386138614e-10,1.9287498933537385e-22,8.160139941537636e-07,0.031279005110263824,1.6351635456085205,0.012220059521496296,3.853988924014556e-20,6.080429553231992e-20,0.0,1.0899626039227646,0.6944151520729065,1.087878942489624,0.05812066048383713,0.057994039939251285,0.19388830661773682,0.9972826242446899,1.0,0.19388830661773682,0.5247524752475248,0.34193888306617737,0.9753466844558716,1.0,0.34193888306617737,0.7821782178217822,0.4172813594341278,0.9570707082748413,1.0,0.4172813594341278,0.8910891089108911,0.4726027250289917,0.9375696778297424,1.0,0.4726027250289917,0.9306930693069307,0.5247629284858704,0.9176706671714783,1.0,0.5247629284858704,0.9405940594059405
