epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,lambda_u,delta_par_sq_mean,delta_perp_sq_mean,alpha_mean,wBw_mean,var_logits_mean,var_logits_max,correction_abs_mean,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.3480624680471893,0.0,84924.9765625,0.0,0.0,1.9287498933537385e-22,5.916240275460893e-10,0.0008255007560364902,0.0,0.0,0.0,0.0,0.0,1.1952097528978194,0.6691253781318665,1.193056583404541,0.08108793944120407,0.08126407161402126,0.1991570144891739,0.9867724776268005,0.0,0.0,0.0,0.33719703555107117,0.9671875238418579,1.0,0.33719703555107117,0.7722772277227723,0.4204425811767578,0.9486215710639954,1.0,0.4204425811767578,0.8712871287128713,0.47312960028648376,0.923162579536438,1.0,0.47312960028648376,0.9207920792079208,0.521601676940918,0.8979797959327698,1.0,0.521601676940918,0.9405940594059405
2,0.09998903417374229,1.127651578128928,5.542858314872166e-06,87666.984375,5.65097616345156e-06,6.445957095709571e-11,1.9287498933537385e-22,7.942642099578734e-08,0.011659225448966026,0.0,0.0,0.0,0.0,0.0,1.090320654488213,0.6907270550727844,1.0882900953292847,0.06229232996702194,0.06248069646423811,0.20337197184562683,0.9896373152732849,0.0,0.0,0.0,0.3545837700366974,0.9762258529663086,1.0,0.3545837700366974,0.7623762376237624,0.43150684237480164,0.9633699655532837,1.0,0.43150684237480164,0.900990099009901,0.4836670160293579,0.9368191957473755,1.0,0.4836670160293579,0.9207920792079208,0.5258166193962097,0.9128256440162659,1.0,0.5258166193962097,0.9801980198019802
3,0.0999753280182866,0.9743035960905623,1.1676243201069912e-05,93632.59375,1.2071033779648133e-05,1.2891914191419143e-10,1.9287498933537385e-22,7.366826366705936e-07,0.03524515777826309,0.0,0.0,0.0,0.0,0.0,1.0278146230508707,0.7096943855285645,1.025662899017334,0.04729499667882919,0.04748171837990603,0.20442570745944977,0.9922680258750916,1.0,0.20442570745944977,0.5643564356435643,0.3577449917793274,0.9808542132377625,1.0,0.3577449917793274,0.7227722772277227,0.43097996711730957,0.9633252024650574,1.0,0.43097996711730957,0.8712871287128713,0.4794520437717438,0.9461538195610046,1.0,0.4794520437717438,0.9603960396039604,0.5226554274559021,0.9274193644523621,1.0,0.5226554274559021,0.9702970297029703
4,0.09995614150494293,0.8415883673299657,1.8819889723234534e-05,100847.2109375,1.9501703718560748e-05,1.9337871287128714e-10,1.9287498933537385e-22,2.9427183108055033e-06,0.06374145299196243,0.0,0.0,0.0,0.0,0.0,0.9548012637489086,0.7197049260139465,0.9527155160903931,0.04312247410416603,0.04332539969927644,0.20758692920207977,0.9974619150161743,1.0,0.20758692920207977,0.5841584158415841,0.37618544697761536,0.981792688369751,1.0,0.37618544697761536,0.7920792079207921,0.453108549118042,0.960465133190155,1.0,0.453108549118042,0.9108910891089109,0.5026343464851379,0.945492684841156,1.0,0.5026343464851379,0.9603960396039604,0.5400421619415283,0.9258536696434021,1.0,0.5400421619415283,0.9603960396039604
5,0.0999314767377287,0.7217403449634514,2.7068850541392822e-05,108870.25,2.807091732393019e-05,2.5783828382838285e-10,1.9287498933537385e-22,7.497503702325048e-06,0.09540385752916336,0.0,0.0,0.0,0.0,0.0,0.8925277336379877,0.7376185655593872,0.8904902338981628,0.03240205720067024,0.03537962861257057,0.21812434494495392,0.9975845217704773,1.0,0.21812434494495392,0.6039603960396039,0.38408851623535156,0.9821673631668091,1.0,0.38408851623535156,0.8118811881188119,0.459430992603302,0.9713302850723267,1.0,0.459430992603302,0.900990099009901,0.5110642910003662,0.954639196395874,1.0,0.5110642910003662,0.9504950495049505,0.555848240852356,0.9327014088630676,1.0,0.555848240852356,0.9801980198019802
6,0.09990133642141359,0.6280099064996927,3.6536570873842255e-05,117638.78125,3.791472772718407e-05,3.2229785478547854e-10,1.9287498933537385e-22,1.436253387510078e-05,0.12997663021087646,0.0,0.0,0.0,0.0,0.0,0.8487780357939677,0.7486827969551086,0.8468185663223267,0.030169902369379997,0.03176456143406345,0.22550052404403687,1.0,1.0,0.22550052404403687,0.594059405940594,0.3998946249485016,0.9868247509002686,1.0,0.3998946249485016,0.8118811881188119,0.47629082202911377,0.971238911151886,1.0,0.47629082202911377,0.9108910891089109,0.5300316214561462,0.9622266292572021,1.0,0.5300316214561462,0.9405940594059405,0.574815571308136,0.9440879821777344,1.0,0.574815571308136,0.9801980198019802
7,0.0998657238612229,0.5309576091199818,4.743506944200052e-05,127354.53125,4.92553117510397e-05,3.867574257425743e-10,1.9287498933537385e-22,2.326593858015258e-05,0.16826806962490082,0.0,0.0,0.0,0.0,0.0,0.8097293099311933,0.7550052404403687,0.8079030513763428,0.030949173495173454,0.031959988514414825,0.23340357840061188,1.0,1.0,0.23340357840061188,0.6039603960396039,0.40516331791877747,0.9869961142539978,1.0,0.40516331791877747,0.8514851485148515,0.49104321002960205,0.975321888923645,1.0,0.49104321002960205,0.9108910891089109,0.5463646054267883,0.9623914957046509,1.0,0.5463646054267883,0.9504950495049505,0.5943098068237305,0.9468085169792175,1.0,0.5943098068237305,0.9702970297029703
8,0.09982464296247523,0.45024551023351084,5.9809459380270676e-05,137433.46875,6.201231735758483e-05,4.5121699669967e-10,1.9287498933537385e-22,3.608882980188355e-05,0.2079346477985382,0.0,0.0,0.0,0.0,0.0,0.7710290026740103,0.7723919749259949,0.769184947013855,0.017253784462809563,0.02095875778364055,0.23340357840061188,1.0,1.0,0.23340357840061188,0.6237623762376238,0.4046364724636078,0.9947916865348816,1.0,0.4046364724636078,0.8415841584158416,0.5005268454551697,0.9768421053886414,1.0,0.5005268454551697,0.9405940594059405,0.5574288964271545,0.964083194732666,1.0,0.5574288964271545,0.9702970297029703,0.6022128462791443,0.9483814239501953,1.0,0.6022128462791443,0.9801980198019802
9,0.099778098230154,0.3877112802007411,7.362557855483125e-05,147714.234375,7.617276423843578e-05,5.156765676567657e-10,1.9287498933537385e-22,5.538387267733924e-05,0.24829642474651337,0.0,0.0,0.0,0.0,0.0,0.7420968966690079,0.773445725440979,0.7402997016906738,0.02107612043619156,0.02814902076291586,0.232876718044281,1.0,1.0,0.232876718044281,0.6138613861386139,0.40990516543388367,0.9948586225509644,1.0,0.40990516543388367,0.8514851485148515,0.508956789970398,0.9751552939414978,1.0,0.508956789970398,0.9504950495049505,0.5669125318527222,0.9618958830833435,1.0,0.5669125318527222,0.9801980198019802,0.6122233867645264,0.9535284042358398,1.0,0.6122233867645264,0.9900990099009901
10,0.09972609476841367,0.337603232648113,8.887488999816653e-05,158184.71875,9.176867752103135e-05,5.801361386138614e-10,1.9287498933537385e-22,8.381541556445882e-05,0.2892662286758423,0.0,0.0,0.0,0.0,0.0,0.7212206057426926,0.7855637669563293,0.7194039821624756,0.022234857082366943,0.021395810160420844,0.23919916152954102,1.0,1.0,0.23919916152954102,0.6435643564356436,0.4225500524044037,0.9900249242782593,1.0,0.4225500524044037,0.8712871287128713,0.5136986374855042,0.9733333587646484,1.0,0.5136986374855042,0.9504950495049505,0.574815571308136,0.9642530083656311,1.0,0.574815571308136,0.9900990099009901,0.6264488697052002,0.9571068286895752,1.0,0.6264488697052002,0.9900990099009901
